method,seed,test_fold,reported_mcc,oracle_mcc,gap,cal_method,calibrated_mcc,oracle_recovery
E4.1_cic_ids2018,0,unsw_nb15,0.2649585917321806,0.7983451337910752,0.5333865420588946,topk40,0.26090514690880723,-0.007599450874270127
E4.1_cic_ids2018,0,unsw_nb15,0.2649585917321806,0.7983451337910752,0.5333865420588946,prevalence_transfer,0.6623656640088605,0.7450639282023724
B5_quant,1,ton_iot,-0.10093914946041135,0.10353786475496585,0.2044770142153772,otsu,-0.1552313693306712,-0.265517471871305
B5_quant,1,ton_iot,-0.10093914946041135,0.10353786475496585,0.2044770142153772,gmm,-0.24418970204956192,-0.7005704437676484
B5_quant,1,ton_iot,-0.10093914946041135,0.10353786475496585,0.2044770142153772,topk10,-0.22386571895757162,-0.6011754913815436
B5_quant,1,ton_iot,-0.10093914946041135,0.10353786475496585,0.2044770142153772,topk20,-0.24059975170791156,-0.6830137009942576
B5_quant,1,ton_iot,-0.10093914946041135,0.10353786475496585,0.2044770142153772,topk30,-0.16429803352021677,-0.3098582219763294
B5_quant,1,ton_iot,-0.10093914946041135,0.10353786475496585,0.2044770142153772,topk40,-0.0682843815496388,0.15969896683045773
B5_quant,1,ton_iot,-0.10093914946041135,0.10353786475496585,0.2044770142153772,prevalence_transfer,-0.081202949250333,0.09652038536365785
E5.2_source_gated,0,lycos_ids2017,-0.18534034805207955,0.059383938497912576,0.24472428654999212,otsu,-0.22161879723418967,-0.14824212869734604
E5.2_source_gated,0,lycos_ids2017,-0.18534034805207955,0.059383938497912576,0.24472428654999212,gmm,-0.23935714034496164,-0.22072509865851656
E5.2_source_gated,0,lycos_ids2017,-0.18534034805207955,0.059383938497912576,0.24472428654999212,topk10,-0.05410248609503562,0.5362682380534175
E5.2_source_gated,0,lycos_ids2017,-0.18534034805207955,0.059383938497912576,0.24472428654999212,topk20,-0.10077775525060376,0.34554229984117824
E5.2_source_gated,0,lycos_ids2017,-0.18534034805207955,0.059383938497912576,0.24472428654999212,topk30,-0.1688330705612104,0.0674525512918271
E5.2_source_gated,0,lycos_ids2017,-0.18534034805207955,0.059383938497912576,0.24472428654999212,topk40,-0.26607702276206946,-0.329908714203145
E5.2_source_gated,0,lycos_ids2017,-0.18534034805207955,0.059383938497912576,0.24472428654999212,prevalence_transfer,-0.12839366848927863,0.23269729525258168
E5.0_dann,1,lycos_ids2017,-0.17843147533816037,0.13171121144317635,0.3101426867813367,otsu,-0.22696805157642602,-0.15649756807738602
E5.0_dann,1,lycos_ids2017,-0.17843147533816037,0.13171121144317635,0.3101426867813367,gmm,-0.27653396216118425,-0.31631404190481577
E5.0_dann,1,lycos_ids2017,-0.17843147533816037,0.13171121144317635,0.3101426867813367,topk10,-0.13619138329435687,0.13619567329531934
E5.0_dann,1,lycos_ids2017,-0.17843147533816037,0.13171121144317635,0.3101426867813367,topk20,-0.06759209223643858,0.357381901382276
E5.0_dann,1,lycos_ids2017,-0.17843147533816037,0.13171121144317635,0.3101426867813367,topk30,-0.18180341131329422,-0.010872208563509376
E5.0_dann,1,lycos_ids2017,-0.17843147533816037,0.13171121144317635,0.3101426867813367,topk40,-0.28458559946581224,-0.3422751161064613
E5.0_dann,1,lycos_ids2017,-0.17843147533816037,0.13171121144317635,0.3101426867813367,prevalence_transfer,-0.1164775322435333,0.19975948405421254
E1.E,2,lycos_ids2017,-0.40181191904739283,0.025187511540444484,0.4269994305878373,otsu,-0.42019636970088775,-0.043054976977804395
E1.E,2,lycos_ids2017,-0.40181191904739283,0.025187511540444484,0.4269994305878373,gmm,-0.44162145658531815,-0.09323089139280755
E1.E,2,lycos_ids2017,-0.40181191904739283,0.025187511540444484,0.4269994305878373,topk10,-0.1875318945750455,0.5018274244004365
E1.E,2,lycos_ids2017,-0.40181191904739283,0.025187511540444484,0.4269994305878373,topk20,-0.2812460953744969,0.28235593547962484
E1.E,2,lycos_ids2017,-0.40181191904739283,0.025187511540444484,0.4269994305878373,topk30,-0.31338409245297294,0.20709120495239058
E1.E,2,lycos_ids2017,-0.40181191904739283,0.025187511540444484,0.4269994305878373,topk40,-0.3587080841835978,0.1009458837086862
E1.E,2,lycos_ids2017,-0.40181191904739283,0.025187511540444484,0.4269994305878373,prevalence_transfer,-0.25765680497447807,0.33760024896159874
E6.1_anomal_e,2,lycos_ids2017,-0.14793540310218967,0.07974541014945756,0.22768081325164724,otsu,-0.08118807598690718,0.2931618442591784
E6.1_anomal_e,2,lycos_ids2017,-0.14793540310218967,0.07974541014945756,0.22768081325164724,gmm,-0.11573222597730416,0.14144001273085982
E6.1_anomal_e,2,lycos_ids2017,-0.14793540310218967,0.07974541014945756,0.22768081325164724,topk10,-0.12921183546666748,0.0822360363533475
E6.1_anomal_e,2,lycos_ids2017,-0.14793540310218967,0.07974541014945756,0.22768081325164724,topk20,-0.2213638119061966,-0.3225059141142878
E6.1_anomal_e,2,lycos_ids2017,-0.14793540310218967,0.07974541014945756,0.22768081325164724,topk30,-0.26303286178498275,-0.5055211154555219
E6.1_anomal_e,2,lycos_ids2017,-0.14793540310218967,0.07974541014945756,0.22768081325164724,topk40,-0.20190237635360803,-0.23702907803553322
E6.1_anomal_e,2,lycos_ids2017,-0.14793540310218967,0.07974541014945756,0.22768081325164724,prevalence_transfer,-0.24505850437869714,-0.4265756955513018
E4.1_lycos_ids2017,0,cic_ids2018,-0.025410265846155897,0.5549039168586631,0.580314182704819,otsu,0.48962634138260236,0.8875133894336256
E4.1_lycos_ids2017,0,cic_ids2018,-0.025410265846155897,0.5549039168586631,0.580314182704819,gmm,0.47499345302769624,0.862297930651104
E4.1_lycos_ids2017,0,cic_ids2018,-0.025410265846155897,0.5549039168586631,0.580314182704819,topk10,-0.05445826314768335,-0.050055639112826796
E4.1_lycos_ids2017,0,cic_ids2018,-0.025410265846155897,0.5549039168586631,0.580314182704819,topk20,0.21776912875683777,0.4190478224563548
E4.1_lycos_ids2017,0,cic_ids2018,-0.025410265846155897,0.5549039168586631,0.580314182704819,topk30,0.530820050753666,0.958498574009094
E4.1_lycos_ids2017,0,cic_ids2018,-0.025410265846155897,0.5549039168586631,0.580314182704819,topk40,0.4285705292561088,0.7823017403887668
E4.1_lycos_ids2017,0,cic_ids2018,-0.025410265846155897,0.5549039168586631,0.580314182704819,prevalence_transfer,-0.03711012056019745,-0.020161242069785437
E1.B,2,cic_ids2018,0.0008821597910678909,0.1343046697008019,0.133422509909734,otsu,-0.0016636871470527834,-0.019081090138710833
E1.B,2,cic_ids2018,0.0008821597910678909,0.1343046697008019,0.133422509909734,gmm,-0.0008516419246851285,-0.012994821615378169
E1.B,2,cic_ids2018,0.0008821597910678909,0.1343046697008019,0.133422509909734,topk10,0.004481540719350911,0.026977313878431417
E1.B,2,cic_ids2018,0.0008821597910678909,0.1343046697008019,0.133422509909734,topk20,0.08311274026119332,0.6163171456282596
E1.B,2,cic_ids2018,0.0008821597910678909,0.1343046697008019,0.133422509909734,topk30,0.12157203000719109,0.9045690288525904
E1.B,2,cic_ids2018,0.0008821597910678909,0.1343046697008019,0.133422509909734,topk40,0.12148418963751013,0.903910666408799
E1.B,2,cic_ids2018,0.0008821597910678909,0.1343046697008019,0.133422509909734,prevalence_transfer,0.03141110825149606,0.2288140770330456
E1.A,0,ton_iot,0.002596470457348625,0.17906372242777233,0.1764672519704237,otsu,0.002759675698164505,0.0009248471826559265
E1.A,0,ton_iot,0.002596470457348625,0.17906372242777233,0.1764672519704237,gmm,-0.00172236407385637,-0.02447385836738049
E1.A,0,ton_iot,0.002596470457348625,0.17906372242777233,0.1764672519704237,topk10,-0.2133931655801314,-1.2239644105393581
E1.A,0,ton_iot,0.002596470457348625,0.17906372242777233,0.1764672519704237,topk20,-0.21052224957274682,-1.2076955789271009
E1.A,0,ton_iot,0.002596470457348625,0.17906372242777233,0.1764672519704237,topk30,-0.08801389062192554,-0.5134684201602496
E1.A,0,ton_iot,0.002596470457348625,0.17906372242777233,0.1764672519704237,topk40,-0.014570200926723922,-0.09727964363013777
E1.A,0,ton_iot,0.002596470457348625,0.17906372242777233,0.1764672519704237,prevalence_transfer,-0.024793088552351933,-0.1552104353860007
E1.B,1,ton_iot,-0.1009396772305921,0.10353786475496585,0.20447754198555795,otsu,-0.1552310155128623,-0.2655124751358012
E1.B,1,ton_iot,-0.1009396772305921,0.10353786475496585,0.20447754198555795,gmm,-0.2441898741849071,-0.7005668963119315
E1.B,1,ton_iot,-0.1009396772305921,0.10353786475496585,0.20447754198555795,topk10,-0.22386571895757162,-0.6011713586407531
E1.B,1,ton_iot,-0.1009396772305921,0.10353786475496585,0.20447754198555795,topk20,-0.2406008692836509,-0.6830148225418463
E1.B,1,ton_iot,-0.1009396772305921,0.10353786475496585,0.20447754198555795,topk30,-0.16429775555079904,-0.309853481731905
E1.B,1,ton_iot,-0.1009396772305921,0.10353786475496585,0.20447754198555795,topk40,-0.06828453363243152,0.15970039194068064
E1.B,1,ton_iot,-0.1009396772305921,0.10353786475496585,0.20447754198555795,prevalence_transfer,-0.08120310201535891,0.09652197020554547
B4_raw,2,ton_iot,-0.011951229941994301,0.22245821142017558,0.23440944136216987,otsu,-0.01180344359340042,0.0006304624409967649
B4_raw,2,ton_iot,-0.011951229941994301,0.22245821142017558,0.23440944136216987,gmm,-0.014374054438622863,-0.010335865665432915
B4_raw,2,ton_iot,-0.011951229941994301,0.22245821142017558,0.23440944136216987,topk10,-0.14756087602837367,-0.5785161437966923
B4_raw,2,ton_iot,-0.011951229941994301,0.22245821142017558,0.23440944136216987,topk20,0.08594878154243078,0.41764534276231013
B4_raw,2,ton_iot,-0.011951229941994301,0.22245821142017558,0.23440944136216987,topk30,0.0856426884898127,0.4163395376256256
B4_raw,2,ton_iot,-0.011951229941994301,0.22245821142017558,0.23440944136216987,topk40,0.06735287806750939,0.33831447892483296
B4_raw,2,ton_iot,-0.011951229941994301,0.22245821142017558,0.23440944136216987,prevalence_transfer,0.0652464649467621,0.32932843677351525
E7.1_lqe_tierA,0,cic_ids2018,-0.1585037104285807,0.031237399989805893,0.1897411104183866,otsu,-0.17940072908320706,-0.11013437524713345
E7.1_lqe_tierA,0,cic_ids2018,-0.1585037104285807,0.031237399989805893,0.1897411104183866,gmm,-0.22200333065919822,-0.33466453364059257
E7.1_lqe_tierA,0,cic_ids2018,-0.1585037104285807,0.031237399989805893,0.1897411104183866,topk10,-0.09923277949345924,0.31237790695135453
E7.1_lqe_tierA,0,cic_ids2018,-0.1585037104285807,0.031237399989805893,0.1897411104183866,topk20,-0.16076219667221392,-0.011902988438579168
E7.1_lqe_tierA,0,cic_ids2018,-0.1585037104285807,0.031237399989805893,0.1897411104183866,topk30,-0.2053968527226026,-0.24714276305551652
E7.1_lqe_tierA,0,cic_ids2018,-0.1585037104285807,0.031237399989805893,0.1897411104183866,topk40,-0.26030528652273954,-0.5365288306244355
E7.1_lqe_tierA,0,cic_ids2018,-0.1585037104285807,0.031237399989805893,0.1897411104183866,prevalence_transfer,-0.11378556913102754,0.23567977018237057
E4.1_ton_iot,0,lycos_ids2017,0.16782542575287984,0.3351359875937133,0.16731056184083348,otsu,0.13774930152211726,-0.17976225708556712
E4.1_ton_iot,0,lycos_ids2017,0.16782542575287984,0.3351359875937133,0.16731056184083348,gmm,0.12474962236573654,-0.2574601562101162
E4.1_ton_iot,0,lycos_ids2017,0.16782542575287984,0.3351359875937133,0.16731056184083348,topk10,-0.18766509593738281,-2.1247344924252256
E4.1_ton_iot,0,lycos_ids2017,0.16782542575287984,0.3351359875937133,0.16731056184083348,topk20,-0.18276651319058151,-2.0954561092024053
E4.1_ton_iot,0,lycos_ids2017,0.16782542575287984,0.3351359875937133,0.16731056184083348,topk30,0.10536298887389534,-0.3733323000756313
E4.1_ton_iot,0,lycos_ids2017,0.16782542575287984,0.3351359875937133,0.16731056184083348,topk40,0.2986825793839295,0.7821212970137366
E4.1_ton_iot,0,lycos_ids2017,0.16782542575287984,0.3351359875937133,0.16731056184083348,prevalence_transfer,-0.13630813209507744,-1.8177785939018407
B4_raw,1,cic_ids2018,-0.0030506903500836426,0.2136185101128866,0.21666920046297025,otsu,-0.003141146524809143,-0.00041748515493765135
B4_raw,1,cic_ids2018,-0.0030506903500836426,0.2136185101128866,0.21666920046297025,gmm,-0.0033655356887131514,-0.001453115338759545
B4_raw,1,cic_ids2018,-0.0030506903500836426,0.2136185101128866,0.21666920046297025,topk10,0.20968983330445967,0.9818678575449012
B4_raw,1,cic_ids2018,-0.0030506903500836426,0.2136185101128866,0.21666920046297025,topk20,0.14961024007864057,0.7045806699915094
B4_raw,1,cic_ids2018,-0.0030506903500836426,0.2136185101128866,0.21666920046297025,topk30,0.07718592875232967,0.3703185267263037
B4_raw,1,cic_ids2018,-0.0030506903500836426,0.2136185101128866,0.21666920046297025,topk40,0.03713039061826659,0.18544897420811485
B4_raw,1,cic_ids2018,-0.0030506903500836426,0.2136185101128866,0.21666920046297025,prevalence_transfer,0.20692953216979187,0.9691281551378692
B5_quant,2,lycos_ids2017,-0.1909631393371654,0.2825392189460737,0.4735023582832391,otsu,-0.18167519397631315,0.019615415210448444
B5_quant,2,lycos_ids2017,-0.1909631393371654,0.2825392189460737,0.4735023582832391,gmm,-0.05592339595824222,0.2851933913666915
B5_quant,2,lycos_ids2017,-0.1909631393371654,0.2825392189460737,0.4735023582832391,topk10,-0.1711121896900332,0.04192365528886721
B5_quant,2,lycos_ids2017,-0.1909631393371654,0.2825392189460737,0.4735023582832391,topk20,-0.13149041935064956,0.12560173977199185
B5_quant,2,lycos_ids2017,-0.1909631393371654,0.2825392189460737,0.4735023582832391,topk30,-0.018752000155219706,0.36369647620410084
B5_quant,2,lycos_ids2017,-0.1909631393371654,0.2825392189460737,0.4735023582832391,topk40,0.13836732171707095,0.6955202129262423
B5_quant,2,lycos_ids2017,-0.1909631393371654,0.2825392189460737,0.4735023582832391,prevalence_transfer,-0.10280863218457077,0.18617543420947963
E4.1_ton_iot,0,cic_ids2018,-0.20102291348225923,0.34573634888440463,0.5467592623666638,otsu,-0.20102291348225923,0.0
E4.1_ton_iot,0,cic_ids2018,-0.20102291348225923,0.34573634888440463,0.5467592623666638,gmm,-0.20102270185906365,3.8705004221129995e-07
E4.1_ton_iot,0,cic_ids2018,-0.20102291348225923,0.34573634888440463,0.5467592623666638,topk10,-0.11540198398270944,0.15659712672984638
E4.1_ton_iot,0,cic_ids2018,-0.20102291348225923,0.34573634888440463,0.5467592623666638,topk20,-0.17518907329581787,0.047249021579659774
E4.1_ton_iot,0,cic_ids2018,-0.20102291348225923,0.34573634888440463,0.5467592623666638,topk30,0.3462578176914658,1.0009537448068166
E4.1_ton_iot,0,cic_ids2018,-0.20102291348225923,0.34573634888440463,0.5467592623666638,topk40,0.3462578176914658,1.0009537448068166
E4.1_ton_iot,0,cic_ids2018,-0.20102291348225923,0.34573634888440463,0.5467592623666638,prevalence_transfer,-0.12557990708046282,0.13798212777455127
E1.A,2,lycos_ids2017,0.0,0.5451317867178533,0.5451317867178533,otsu,-0.0007189237648938321,-0.0013188072726823563
E1.A,2,lycos_ids2017,0.0,0.5451317867178533,0.5451317867178533,gmm,0.02235458921505403,0.041007678803041826
E1.A,2,lycos_ids2017,0.0,0.5451317867178533,0.5451317867178533,topk10,0.24106420135202247,0.44221270383704725
E1.A,2,lycos_ids2017,0.0,0.5451317867178533,0.5451317867178533,topk20,0.3183103714760637,0.5839145308193397
E1.A,2,lycos_ids2017,0.0,0.5451317867178533,0.5451317867178533,topk30,0.4692872863602487,0.8608694223937084
E1.A,2,lycos_ids2017,0.0,0.5451317867178533,0.5451317867178533,topk40,0.5434927196013591,0.9969932644611265
E1.A,2,lycos_ids2017,0.0,0.5451317867178533,0.5451317867178533,prevalence_transfer,0.40328996623047514,0.7398026973598735
E1.B,2,lycos_ids2017,-0.1909631393371654,0.2825392189460737,0.4735023582832391,otsu,-0.18167519397631315,0.019615415210448444
E1.B,2,lycos_ids2017,-0.1909631393371654,0.2825392189460737,0.4735023582832391,gmm,-0.05592339595824222,0.2851933913666915
E1.B,2,lycos_ids2017,-0.1909631393371654,0.2825392189460737,0.4735023582832391,topk10,-0.1711121896900332,0.04192365528886721
E1.B,2,lycos_ids2017,-0.1909631393371654,0.2825392189460737,0.4735023582832391,topk20,-0.13149041935064956,0.12560173977199185
E1.B,2,lycos_ids2017,-0.1909631393371654,0.2825392189460737,0.4735023582832391,topk30,-0.018752000155219706,0.36369647620410084
E1.B,2,lycos_ids2017,-0.1909631393371654,0.2825392189460737,0.4735023582832391,topk40,0.13836992115754862,0.6955257027415139
E1.B,2,lycos_ids2017,-0.1909631393371654,0.2825392189460737,0.4735023582832391,prevalence_transfer,-0.10280863218457077,0.18617543420947963
E5.1_dann_no_grl,0,cic_ids2018,0.5393726502974693,0.6532371543065749,0.11386450400910564,otsu,0.5267025022128549,-0.11127390572571412
E5.1_dann_no_grl,0,cic_ids2018,0.5393726502974693,0.6532371543065749,0.11386450400910564,gmm,0.5229974937846891,-0.1438126539546574
E5.1_dann_no_grl,0,cic_ids2018,0.5393726502974693,0.6532371543065749,0.11386450400910564,topk10,0.33271663324079326,-1.8149292341373562
E5.1_dann_no_grl,0,cic_ids2018,0.5393726502974693,0.6532371543065749,0.11386450400910564,topk20,0.626645627502572,0.7664634204011779
E5.1_dann_no_grl,0,cic_ids2018,0.5393726502974693,0.6532371543065749,0.11386450400910564,topk30,0.5143420625171379,-0.2198278383431041
E5.1_dann_no_grl,0,cic_ids2018,0.5393726502974693,0.6532371543065749,0.11386450400910564,topk40,0.4242446349433757,-1.0110966218663446
E5.1_dann_no_grl,0,cic_ids2018,0.5393726502974693,0.6532371543065749,0.11386450400910564,prevalence_transfer,0.3802574791109621,-1.3974080207979733
E1.B,1,lycos_ids2017,-0.2242050637371203,0.33829975951311975,0.5625048232502401,otsu,-0.2270340091702615,-0.0050291932019269295
E1.B,1,lycos_ids2017,-0.2242050637371203,0.33829975951311975,0.5625048232502401,gmm,0.11196035519833093,0.5976222870286432
E1.B,1,lycos_ids2017,-0.2242050637371203,0.33829975951311975,0.5625048232502401,topk10,-0.18590978906359248,0.06807990454597664
E1.B,1,lycos_ids2017,-0.2242050637371203,0.33829975951311975,0.5625048232502401,topk20,-0.2039502757741017,0.03600820317590038
E1.B,1,lycos_ids2017,-0.2242050637371203,0.33829975951311975,0.5625048232502401,topk30,0.07134610684392913,0.5254197979553471
E1.B,1,lycos_ids2017,-0.2242050637371203,0.33829975951311975,0.5625048232502401,topk40,0.14853893230616708,0.6626503109600282
E1.B,1,lycos_ids2017,-0.2242050637371203,0.33829975951311975,0.5625048232502401,prevalence_transfer,-0.08664291800415612,0.2445528287883982
E5.4_dropedge_p20_dann,0,lycos_ids2017,-0.215229854454892,0.16364994719242637,0.3788798016473184,otsu,-0.26889894802164666,-0.14165203141843047
E5.4_dropedge_p20_dann,0,lycos_ids2017,-0.215229854454892,0.16364994719242637,0.3788798016473184,gmm,-0.3060420346944676,-0.23968598971160898
E5.4_dropedge_p20_dann,0,lycos_ids2017,-0.215229854454892,0.16364994719242637,0.3788798016473184,topk10,-0.18829002898402816,0.07110388401211443
E5.4_dropedge_p20_dann,0,lycos_ids2017,-0.215229854454892,0.16364994719242637,0.3788798016473184,topk20,-0.2706398859693055,-0.1462469925118682
E5.4_dropedge_p20_dann,0,lycos_ids2017,-0.215229854454892,0.16364994719242637,0.3788798016473184,topk30,-0.18169753345190384,0.08850384965678865
E5.4_dropedge_p20_dann,0,lycos_ids2017,-0.215229854454892,0.16364994719242637,0.3788798016473184,topk40,-0.28498694822464526,-0.18411404742733395
E5.4_dropedge_p20_dann,0,lycos_ids2017,-0.215229854454892,0.16364994719242637,0.3788798016473184,prevalence_transfer,-0.28060817365272606,-0.17255688720691342
E4.3_graphstats,0,lycos_ids2017,-0.11096913275734453,0.05878501468258182,0.16975414743992634,otsu,-0.14016599365309795,-0.17199497824396773
E4.3_graphstats,0,lycos_ids2017,-0.11096913275734453,0.05878501468258182,0.16975414743992634,gmm,-0.23711478975943406,-0.7431079529101386
E4.3_graphstats,0,lycos_ids2017,-0.11096913275734453,0.05878501468258182,0.16975414743992634,topk10,-0.13395264152131894,-0.13539291446241666
E4.3_graphstats,0,lycos_ids2017,-0.11096913275734453,0.05878501468258182,0.16975414743992634,topk20,-0.21847089990184182,-0.6332791791289852
E4.3_graphstats,0,lycos_ids2017,-0.11096913275734453,0.05878501468258182,0.16975414743992634,topk30,-0.30169595976410674,-1.123547376503763
E4.3_graphstats,0,lycos_ids2017,-0.11096913275734453,0.05878501468258182,0.16975414743992634,topk40,-0.17010308088626627,-0.3483505352930975
E4.3_graphstats,0,lycos_ids2017,-0.11096913275734453,0.05878501468258182,0.16975414743992634,prevalence_transfer,-0.25715320945438774,-0.8611517238409491
E1.B,2,unsw_nb15,-0.24642488974108887,0.0,0.24642488974108887,otsu,-0.24787903291766286,-0.0059009590228560945
E1.B,2,unsw_nb15,-0.24642488974108887,0.0,0.24642488974108887,gmm,-0.2341243331203054,0.04991604798406237
E1.B,2,unsw_nb15,-0.24642488974108887,0.0,0.24642488974108887,topk10,-0.12646083975701383,0.4868179107642804
E1.B,2,unsw_nb15,-0.24642488974108887,0.0,0.24642488974108887,topk20,-0.18942976738260603,0.231288009982944
E1.B,2,unsw_nb15,-0.24642488974108887,0.0,0.24642488974108887,topk30,-0.2443646146221976,0.008360661624140023
E1.B,2,unsw_nb15,-0.24642488974108887,0.0,0.24642488974108887,topk40,-0.21748740739422162,0.11742921900978012
E1.B,2,unsw_nb15,-0.24642488974108887,0.0,0.24642488974108887,prevalence_transfer,-0.14394023020012792,0.4158859912593994
E9.1_e1e,0,lycos_ids2017,0.036450482931626664,0.1835038684252609,0.14705338549363423,otsu,0.033348717861963334,-0.02109278245618903
E9.1_e1e,0,lycos_ids2017,0.036450482931626664,0.1835038684252609,0.14705338549363423,gmm,0.028892375984011603,-0.05139702783614079
E9.1_e1e,0,lycos_ids2017,0.036450482931626664,0.1835038684252609,0.14705338549363423,topk10,0.09738370717402009,0.41436124736503366
E9.1_e1e,0,lycos_ids2017,0.036450482931626664,0.1835038684252609,0.14705338549363423,topk20,-0.06896507079503189,-0.7168522735657921
E9.1_e1e,0,lycos_ids2017,0.036450482931626664,0.1835038684252609,0.14705338549363423,topk30,-0.18375691034566657,-1.4974656485336462
E9.1_e1e,0,lycos_ids2017,0.036450482931626664,0.1835038684252609,0.14705338549363423,topk40,-0.2857565742936425,-2.191089012630839
E9.1_e1e,0,lycos_ids2017,0.036450482931626664,0.1835038684252609,0.14705338549363423,prevalence_transfer,-0.11649706818581974,-1.0400818084128185
E1.B,1,unsw_nb15,-0.19030861673419455,0.0,0.19030861673419455,otsu,-0.15840284885990452,0.16765277590584904
E1.B,1,unsw_nb15,-0.19030861673419455,0.0,0.19030861673419455,gmm,-0.1291897980590277,0.32115633923466513
E1.B,1,unsw_nb15,-0.19030861673419455,0.0,0.19030861673419455,topk10,-0.1227036639372749,0.35523852759302005
E1.B,1,unsw_nb15,-0.19030861673419455,0.0,0.19030861673419455,topk20,-0.1803080167209562,0.05254938102569609
E1.B,1,unsw_nb15,-0.19030861673419455,0.0,0.19030861673419455,topk30,-0.1236809719221053,0.35010314275547794
E1.B,1,unsw_nb15,-0.19030861673419455,0.0,0.19030861673419455,topk40,-0.11151753661468394,0.4140174074700921
E1.B,1,unsw_nb15,-0.19030861673419455,0.0,0.19030861673419455,prevalence_transfer,-0.1391883709622725,0.2686176099073963
B5_quant,2,unsw_nb15,-0.24642488974108887,0.0,0.24642488974108887,otsu,-0.24787926869922547,-0.005901915831897807
B5_quant,2,unsw_nb15,-0.24642488974108887,0.0,0.24642488974108887,gmm,-0.2341243331203054,0.04991604798406237
B5_quant,2,unsw_nb15,-0.24642488974108887,0.0,0.24642488974108887,topk10,-0.12646083975701383,0.4868179107642804
B5_quant,2,unsw_nb15,-0.24642488974108887,0.0,0.24642488974108887,topk20,-0.18942976738260603,0.231288009982944
B5_quant,2,unsw_nb15,-0.24642488974108887,0.0,0.24642488974108887,topk30,-0.2443646146221976,0.008360661624140023
B5_quant,2,unsw_nb15,-0.24642488974108887,0.0,0.24642488974108887,topk40,-0.21748498295369953,0.11743905746613345
B5_quant,2,unsw_nb15,-0.24642488974108887,0.0,0.24642488974108887,prevalence_transfer,-0.14394023020012792,0.4158859912593994
B4_raw,0,lycos_ids2017,0.060354254531122704,0.28118680680072444,0.22083255226960175,otsu,0.06770312843223503,0.03327803725304277
B4_raw,0,lycos_ids2017,0.060354254531122704,0.28118680680072444,0.22083255226960175,gmm,0.1636416550841583,0.46771818507507873
B4_raw,0,lycos_ids2017,0.060354254531122704,0.28118680680072444,0.22083255226960175,topk10,-0.028828559913115958,-0.40384813528469526
B4_raw,0,lycos_ids2017,0.060354254531122704,0.28118680680072444,0.22083255226960175,topk20,0.06195765867475562,0.007260723689301974
B4_raw,0,lycos_ids2017,0.060354254531122704,0.28118680680072444,0.22083255226960175,topk30,0.16307266028998132,0.46514159576191305
B4_raw,0,lycos_ids2017,0.060354254531122704,0.28118680680072444,0.22083255226960175,topk40,0.1976527606911357,0.6217312834948044
B4_raw,0,lycos_ids2017,0.060354254531122704,0.28118680680072444,0.22083255226960175,prevalence_transfer,0.11149659038262937,0.23158875503585147
E3.B,0,lycos_ids2017,-0.32781261717439614,0.06443084261264219,0.39224345978703834,otsu,-0.33678589256679425,-0.022876800539313003
E3.B,0,lycos_ids2017,-0.32781261717439614,0.06443084261264219,0.39224345978703834,gmm,-0.3681642005121754,-0.10287382066150307
E3.B,0,lycos_ids2017,-0.32781261717439614,0.06443084261264219,0.39224345978703834,topk10,-0.12352725309290195,0.5208126712741299
E3.B,0,lycos_ids2017,-0.32781261717439614,0.06443084261264219,0.39224345978703834,topk20,-0.19047070494383386,0.35014455640670117
E3.B,0,lycos_ids2017,-0.32781261717439614,0.06443084261264219,0.39224345978703834,topk30,-0.2554547500772942,0.18447182557584868
E3.B,0,lycos_ids2017,-0.32781261717439614,0.06443084261264219,0.39224345978703834,topk40,-0.310753606251667,0.043490874091287705
E3.B,0,lycos_ids2017,-0.32781261717439614,0.06443084261264219,0.39224345978703834,prevalence_transfer,-0.21698774190824782,0.2825410405219216
B5_quant,1,lycos_ids2017,-0.2242050637371203,0.33829975951311975,0.5625048232502401,otsu,-0.22703122021897404,-0.005024235108818761
B5_quant,1,lycos_ids2017,-0.2242050637371203,0.33829975951311975,0.5625048232502401,gmm,0.11196035519833093,0.5976222870286432
B5_quant,1,lycos_ids2017,-0.2242050637371203,0.33829975951311975,0.5625048232502401,topk10,-0.18590978906359248,0.06807990454597664
B5_quant,1,lycos_ids2017,-0.2242050637371203,0.33829975951311975,0.5625048232502401,topk20,-0.2039502757741017,0.03600820317590038
B5_quant,1,lycos_ids2017,-0.2242050637371203,0.33829975951311975,0.5625048232502401,topk30,0.07134888576278049,0.5254247382131663
B5_quant,1,lycos_ids2017,-0.2242050637371203,0.33829975951311975,0.5625048232502401,topk40,0.14853893230616708,0.6626503109600282
B5_quant,1,lycos_ids2017,-0.2242050637371203,0.33829975951311975,0.5625048232502401,prevalence_transfer,-0.08664291800415612,0.2445528287883982
E6.1_anomal_e,1,unsw_nb15,0.1823657393358296,0.5208490621830991,0.3384833228472695,otsu,0.395129211497937,0.6285788923731127
E6.1_anomal_e,1,unsw_nb15,0.1823657393358296,0.5208490621830991,0.3384833228472695,gmm,0.3775303530548942,0.5765856115963703
E6.1_anomal_e,1,unsw_nb15,0.1823657393358296,0.5208490621830991,0.3384833228472695,topk10,0.5199323356356756,0.9972916640627606
E6.1_anomal_e,1,unsw_nb15,0.1823657393358296,0.5208490621830991,0.3384833228472695,topk20,0.4813492821269956,0.8833036153041827
